"GeneSymbol" "logFC" "adj.P.Val"
"FBXL12" 0.0458704003978267 0.95272847892277
"LECT1" 0.0458622269049656 0.9519180675859
"SF3B5" 0.0458206154304555 0.951976274353346
"ZNF2" 0.0457738129093845 0.926789161287982
"TGFBR2" 0.0457733383404544 0.954269520113759
"SLC22A25" 0.0457664467178776 0.930902410064746
"OR10G4" 0.0457251261005087 0.944065518279096
"LILRA3" 0.045671611327329 0.976270429801517
"CLEC5A" 0.0456665054070715 0.959864494872656
"RASSF8" 0.0456619420514481 0.941881033285672
"JAG1" 0.0456029735284083 0.985566387520112
"ZDHHC5" 0.0454807531554731 0.951232187068115
"CYP4F12" 0.0454636284848858 0.94666573353263
"RSPH10B2" 0.0454334424221388 0.942836407229188
"C11orf98" 0.0453432173894885 0.962681902512063
"LBHD1" 0.0453432173894885 0.962681902512063
"ATHL1" 0.0453136977104327 0.961055503027623
"RELA" 0.0451957975528248 0.95502923733637
"KLHL6" 0.0451607817413475 0.957803563257543
"CNDP1" 0.0451387683872353 0.952277308928626
"ITGAD" 0.0450921759373026 0.948196481018574
"CDKAL1" 0.0450641158843017 0.958161906386286
"WRN" 0.0450407469759764 0.978453181509817
"IL12RB2" 0.0450285756943034 0.942471186590375
"BUD13" 0.0449854150822619 0.964025912190298
"EMX1" 0.0449760819187643 0.960197020573103
"TARS2" 0.0449760819187643 0.960197020573103
"CLASRP" 0.044924481557084 0.9647679451168
"ZNF195" 0.0449236872644394 0.964873620274482
"DYNC1LI2" 0.0448988186832131 0.967435569697452
"LOC105378099" 0.0448675608651715 0.933029543764302
"CTU2" 0.044834326738747 0.968356766367206
"VAV3" 0.0447767462068822 0.965636088103395
"RRAGC" 0.0447192520390116 0.974684686940788
"EBF3" 0.0446636590597647 0.960197020573103
"CHERP" 0.0446377503782904 0.958460792122428
"PNPLA3" 0.044511315305239 0.983240206831465
"SYF2" 0.0444482813522069 0.934698454186911
"KDM4A" 0.0444451825782988 0.972165379254108
"LRRC4" 0.0442976865322977 0.944757360132345
"DNAI2" 0.0442129046873383 0.954143329269977
"SLC35D2" 0.0441892644216915 0.976883381828601
"GIGYF1" 0.0440259286185127 0.94793388774602
"PIGL" 0.043986910388373 0.955342751857218
"EVI2A" 0.0439414424798272 0.986830672092046
"EDNRA" 0.043908210308067 0.986523203615366
"BCL7B" 0.0437425836124912 0.960275441035356
"ZNF542P" 0.0436233477108701 0.956688515128512
"OR14C36" 0.0436174632154964 0.933699523302519
"DHDDS" 0.0435784018839325 0.961656869947622
"RARRES3" 0.0435580524337846 0.960197020573103
"ZNF431" 0.043547740671098 0.956241196239102
"VAT1L" 0.0435120782282044 0.97844217310587
"SLC29A4" 0.0434466129902147 0.944606086889954
"BPIFC" 0.0434295141089602 0.931881250112847
"RBM43" 0.0433371882312436 0.922335725901693
"ATG16L2" 0.0432220476264273 0.952277308928626
"LOC100287413" 0.0431179956662866 0.9511179143398
"PHLDA3" 0.0431132739602584 0.953989767644176
"OTUB2" 0.0431087735850904 0.956071617571129
"SRP72" 0.0430755977067481 0.962675255155583
"ATP5B" 0.0430155934003382 0.96273363821418
"TCP10" 0.042979687795824 0.955215113903276
"TCP10L2" 0.042979687795824 0.955215113903276
"ANAPC7" 0.0429521497613945 0.957803563257543
"CHIC2" 0.0427951709003636 0.972446852705671
"SETD3" 0.0427729920950202 0.954127311048293
"PCAT4" 0.0427626997186832 0.955037529246711
"DRC3" 0.042746582345236 0.951976274353346
"UBE2Q2" 0.0426442486552463 0.973866244379197
"MFGE8" 0.0424779321024671 0.965741804390511
"CASP14" 0.0424567957050068 0.952183488060121
"SYT8" 0.0424374526669751 0.974459627740158
"ACOT7" 0.0424031853537266 0.953008503882729
"ITGAL" 0.0423691875011198 0.951976274353346
"SIX1" 0.042365153589319 0.96457347586181
"MGAT5B" 0.042357363332064 0.951127256108698
"OAZ1" 0.0423493057378312 0.920692577859737
"SLC5A12" 0.0423466940526307 0.947613945201542
"GOLGA8A" 0.0422241169294679 0.989768147386906
"BPESC1" 0.0421979457521333 0.94086707112937
"HHIPL1" 0.0421814545205113 0.964333910341515
"TRIM55" 0.0421793499538881 0.947446231864222
"ZNF138" 0.0420409039554313 0.965731585924769
"GABBR1" 0.0419926875046135 0.954143329269977
"VEPH1" 0.0419528615024267 0.961702844790613
"PSMD3" 0.0419425743136093 0.984288094011188
"NUP85" 0.0419412182677519 0.967730868292667
"TOM1" 0.0418289673199259 0.949773923325041
"ALKBH2" 0.0417905261953733 0.975805659632756
"THUMPD1" 0.0417683146830545 0.974417437903039
"ZNF600" 0.0417278430345598 0.948011580945329
"DPEP3" 0.0417224577946675 0.961057516034573
"GDI1" 0.0417177934735 0.954451185123684
"MYO3A" 0.0416836444566386 0.960275441035356
"DCTPP1" 0.0416080336525213 0.965741804390511
"TPTE2" 0.0415634338226909 0.932978627448591
"UCHL3" 0.0415536899339295 0.964787839554447
"CDPF1" 0.0415032664379922 0.943287014534199
"NPM1" 0.0413919015055058 0.972165379254108
"POLR2J" 0.0413421983392985 0.969921654279203
"FNIP1" 0.0413140577455253 0.960197020573103
"LMNB2" 0.0412947509421464 0.978183477004504
"ZNF3" 0.041233159024934 0.958792702172034
"SPATA41" 0.0412207926776866 0.962681902512063
"IGHV7-81" 0.0410589599261406 0.955342751857218
"NUPL2" 0.0410344295672738 0.952277308928626
"ZNF804A" 0.04100001192472 0.942961342195919
"ADNP2" 0.0409902582238706 0.97160859051021
"FLT4" 0.0409357896122211 0.955654973762326
"WFDC3" 0.0406612885691695 0.981679604874821
"TMEM108" 0.0406479878358668 0.941793001837909
"FAM184A" 0.0405090153054353 0.978496818830001
"KCNA2" 0.0405045654788254 0.958552386820569
"ACSF3" 0.0404353068414913 0.943748400494442
"RLF" 0.0404045444550758 0.968741693277576
"CHRND" 0.04039873829297 0.951483231599699
"DPPA4" 0.0403945506118371 0.9338282237815
"ETHE1" 0.0403906792937483 0.982315129641172
"KNG1" 0.0403688556934532 0.987725309894281
"CCDC129" 0.0403594533731055 0.979142792906188
"MAP4K2" 0.0403369763282861 0.950403772203537
"CCNJL" 0.0403185712782401 0.954719961436508
"C8orf48" 0.0402814021065985 0.96273363821418
"TRIM50" 0.0402445617699523 0.959864494872656
"FAM228B" 0.0402007698800702 0.953650050036817
"ATP13A2" 0.0401138801148861 0.958552386820569
"RRAD" 0.0400335171626987 0.976560162214055
"NLGN3" 0.0399890162424092 0.945920260246761
"U2AF1" 0.0399017867915274 0.958967375643809
"U2AF1L5" 0.0399017867915274 0.958967375643809
"GCLM" 0.0398966046550422 0.96457347586181
"RABL2A" 0.0398745681274328 0.978191049081793
"YWHAG" 0.0398462782482463 0.965220835970963
"CACNA1D" 0.039773091359032 0.956688515128512
"UEVLD" 0.0397083125956779 0.976823848189213
"GPR107" 0.0396547502584781 0.974942227303878
"FOLH1" 0.0396507416234162 0.968774794803689
"FOLH1B" 0.0396507416234162 0.968774794803689
"RPL41" 0.0396392884267516 0.981334752201628
"DCLK2" 0.0396373818553484 0.943707509255122
"TMEM51" 0.0396277662388003 0.957438980934536
"RPS11" 0.039602206171673 0.940017581149702
"TRIP12" 0.0395978179587193 0.969393928559741
"ZNF473" 0.0395773038398248 0.965636088103395
"JUNB" 0.0395638905605158 0.973309686488588
"ZNF483" 0.0394747706893872 0.941866819542082
"BMPR1B" 0.0393812773673807 0.953989767644176
"GNB1" 0.0392471707098525 0.964936291117023
"KIR2DS3" 0.0392309102168639 0.934368370973097
"KIR2DS5" 0.0392309102168639 0.934368370973097
"LOC102725023" 0.0392309102168639 0.934368370973097
"LOC105369139" 0.0392309102168639 0.934368370973097
"SEC14L4" 0.0391791626173865 0.944686136050199
"ZNF99" 0.0391438882373238 0.951309128173656
"HIST1H2BB" 0.0391375309316283 0.953008503882729
"RCC2" 0.0391248723373212 0.948294117917129
"VMA21" 0.0391129549266767 0.978191049081793
"KANSL2" 0.0390854006763766 0.955066682936599
"RPL28" 0.0390385028582347 0.960290939682368
"GIPC1" 0.0390369532890329 0.970403830412288
"MEIS3" 0.039003420082026 0.956463520400039
"SLC13A3" 0.0389671698116658 0.962671737469236
"SLC35C2" 0.0389030886285386 0.960901173255969
"NR1I3" 0.0388569895382431 0.946004230417113
"DISC1" 0.0388211657126227 0.980572044177615
"TSNAX-DISC1" 0.0388211657126227 0.980572044177615
"FAM76A" 0.0388146833937835 0.96876577365775
"CAPZB" 0.0387769893153043 0.963763643144799
"ZBTB7A" 0.0387514920917646 0.954269520113759
"CA9" 0.0387305907428466 0.988109813099695
"SLC30A8" 0.0386752963878296 0.94827294899207
"LIG3" 0.0386675704864372 0.974522364301038
"OR1N1" 0.0385591837623758 0.958537904041837
"LZTS1" 0.0385529688483537 0.954484687633676
"NYAP2" 0.0385436919311057 0.951976274353346
"HM13" 0.0385284330316247 0.977164806771992
"CHN2" 0.0384779585237658 0.974139675230509
"LOC101928168" 0.0384779585237658 0.974139675230509
"ZNF185" 0.0384205803147506 0.954719961436508
"INPP5E" 0.0384133157776936 0.961702844790613
"GABRA1" 0.0384056799735643 0.941544120940924
"NMI" 0.0383903963385808 0.980419572166374
"COPS2" 0.0383797629488787 0.974942227303878
"MEGF9" 0.038332485713736 0.936202860923779
"ANO9" 0.0382892953620957 0.961702844790613
"HDAC5" 0.0382836715495072 0.951976274353346
"DEFB108B" 0.0382729858955835 0.94268266447978
"DEFB108P1" 0.0382729858955835 0.94268266447978
"DEFB108P2" 0.0382729858955835 0.94268266447978
"C1RL-AS1" 0.0382542581179652 0.960976091659501
"COQ4" 0.0382191859740146 0.961852280364331
"TEX9" 0.0381499526934981 0.961852280364331
"CDCA3" 0.0381207482376804 0.982879164845764
"KLHL10" 0.0380765181535132 0.955169700676292
"LINC00323" 0.0379211222230391 0.958394423154243
"PNPLA4" 0.0378010474541393 0.982786251564077
"KLRC4" 0.0376503997525736 0.959244052279975
"OR1F1" 0.0376373732718795 0.951369624151333
"RPL10" 0.0376211181665305 0.942823164148913
"ZNF671" 0.0376095266663312 0.958394423154243
"TSG101" 0.0375570751894272 0.968755109009944
"AUNIP" 0.0375041424814011 0.982180714244617
"DHX30" 0.037466836511598 0.974459627740158
"LRRC3B" 0.037449063268673 0.970481486910314
"MGAT4C" 0.0374300855745772 0.944694840266059
"HNRNPA0" 0.0373748054087879 0.977102769085621
"ZNF384" 0.0373472965023609 0.95807715521508
"FCGR2A" 0.0372849673965598 0.991869300044489
"FCGR2C" 0.0372849673965598 0.991869300044489
"PTGES3" 0.0372597750603729 0.961702844790613
"TP63" 0.0372489515987953 0.956071617571129
"CHD6" 0.0372210521194458 0.981904788310287
"SIK3" 0.0371945908796603 0.976298449713505
"CAPN10" 0.0371679061508945 0.972260010173266
"C14orf2" 0.0371388356083489 0.97160859051021
"VAT1" 0.0371217096679475 0.961761287297977
"VIT" 0.036961467687866 0.972029421702746
"CLPTM1" 0.036926996532975 0.976205501020637
"UQCRB" 0.0369011557084333 0.975627108629678
"IRX5" 0.0368837667364086 0.986684166737902
"TAF8" 0.036872867500247 0.965499549089395
"EBF4" 0.0368699384079791 0.964643270241994
"SYAP1" 0.0368343387493497 0.978453181509817
"TMEM167B" 0.0367758491758901 0.969036628888053
"FBXO40" 0.0367286789210399 0.948196481018574
"ZCWPW2" 0.0367209175129148 0.955296216065288
"ST8SIA2" 0.0367203668539275 0.951127256108698
"LCE2C" 0.0366799944103289 0.960275441035356
"SLC10A2" 0.0366729981227982 0.953731765012765
"COMMD10" 0.0366369954718726 0.978191049081793
"ZP2" 0.0366329427015843 0.954719961436508
"FAM47A" 0.0365598865751122 0.943041148085278
"ACTR3" 0.0364353816864051 0.968741693277576
"SRSF1" 0.0364000604745045 0.978191049081793
"LHFPL1" 0.0363193541751408 0.939990456520062
"LETM2" 0.0363137439233752 0.956768242529852
"PTPRZ1" 0.0362917111218357 0.961713203401012
"RALGAPA2" 0.0362900115548219 0.953414028757919
"DNAAF3" 0.03627212223948 0.963763643144799
"CAMK2B" 0.0362669798570467 0.953989767644176
"OPRM1" 0.0362449641047136 0.933597657669732
"POP4" 0.0361436823299131 0.974977660590112
"HEXDC" 0.0360508491031664 0.95452233568935
"RMDN2" 0.0360480448444611 0.987725309894281
"PIGS" 0.0359779977464183 0.969980018334117
"MYH14" 0.0359167751707332 0.986111231321089
"ZNF770" 0.0358458390962659 0.977770490854223
"EOGT" 0.0357939462500989 0.972165379254108
"SEMA7A" 0.0357599905436314 0.952286708294706
"PAQR6" 0.0357150632328342 0.96457347586181
"UGT3A1" 0.0356520578111159 0.956419072912141
"SLC39A11" 0.0356371823692285 0.96876577365775
"USMG5" 0.0356305455344117 0.965357149447994
"C11orf42" 0.0355342433235613 0.958967375643809
"PTCH2" 0.0354983850164876 0.954847449112204
"OR6C74" 0.0354866570401406 0.964873620274482
"HOXC6" 0.0354442402552113 0.993953669184229
"ENO3" 0.0354018133488794 0.971755771753408
"RPTOR" 0.0352326580755449 0.952277308928626
"RERG" 0.0352165557140462 0.974472370029544
"KDSR" 0.0351042945063758 0.973386280542796
"CSNK1G3" 0.035094727838453 0.980741660538412
"RRP12" 0.0350678875277699 0.971755771753408
"TRAIP" 0.0350415153929657 0.96249574822894
"TIMM50" 0.0350403347726806 0.94852292044683
"SUPT16H" 0.0350314905608067 0.976034236327516
"ORC3" 0.0349909667129713 0.971050450800887
"AFAP1L1" 0.0347607912509731 0.958081741692342
"KRTCAP2" 0.0347472954952405 0.954998915163793
"CHD8" 0.034669917319893 0.974240028990421
"GJA9-MYCBP" 0.0346241921003396 0.97534306908821
"MYCBP" 0.0346241921003396 0.97534306908821
"ACTL6A" 0.0344999320694503 0.96966981263316
"VAPB" 0.0344576076755767 0.973876868591875
"CDH7" 0.0344547628186247 0.944690070533564
"C6orf201" 0.0344541556952886 0.961553415504521
"DVL2" 0.0342981536171953 0.965741804390511
"CMTR1" 0.0342862263702868 0.968997781296136
"FBXL5" 0.0342434165275853 0.976352507704118
"DYNLRB2" 0.0342025198730627 0.980278028945004
"KRT17" 0.0341776595517052 0.965499549089395
"ILDR1" 0.0340443718250114 0.987725309894281
"ANAPC11" 0.0340307361943011 0.961852280364331
"PRG1" 0.0339932879075915 0.96249574822894
"KRAS" 0.0339873440066443 0.989768147386906
"TSPAN19" 0.0339566058061376 0.939070863491791
"AGO3" 0.0338987160077948 0.984753367682829
"FNDC5" 0.0338969155877418 0.974942227303878
"C9orf66" 0.0338572669416382 0.974459627740158
"TSKS" 0.0337269167350591 0.966575505394678
"DPAGT1" 0.0337265529273771 0.97267336098718
"SYNJ2BP" 0.0337159095069168 0.978191049081793
"ADARB2" 0.0336715938964685 0.960742842635735
"FCHSD2" 0.0336551057679231 0.961702844790613
"RPS14" 0.0336534162252127 0.942836407229188
"USP44" 0.0336355794065364 0.968755109009944
"MRGBP" 0.033501371819836 0.980394570496951
"CLEC4M" 0.0334198067992004 0.958537904041837
"CD58" 0.0333813090910442 0.979917602978807
"PHLDB1" 0.0332431573452872 0.974942227303878
"HOXD13" 0.0332113021020752 0.992416452636935
"RPL14" 0.0331741127152405 0.953863416772949
"RPL14P1" 0.0331741127152405 0.953863416772949
"TMEM80" 0.0331670409039049 0.968504847566661
"FAM177A1" 0.0330656564496814 0.982593676029515
"LEF1" 0.0329709623672914 0.971755771753408
"MCF2L2" 0.0329054397142727 0.955504106936928
"SMC1B" 0.0327948141481571 0.96466202480641
"HEATR9" 0.0327003986194827 0.962489936003472
"MTTP" 0.0326849663540464 0.957601352733315
"TYW5" 0.0326828802416532 0.97709956311302
"HSPB3" 0.0326280374260077 0.985076660137143
"SNORA23" 0.032619188652213 0.960197020573103
"CMC4" 0.0326111961274571 0.982965715220392
"MTCP1" 0.0326111961274571 0.982965715220392
"EIF5A" 0.0325666483138098 0.963763643144799
"CHD1L" 0.0325313977074213 0.976004362151901
"PSMD13" 0.0323352176435878 0.951483231599699
"MTHFSD" 0.032290017541603 0.964783145737162
"LAMB2" 0.0322849481534098 0.985995300972514
"LCN12" 0.0322798195068761 0.9672538671603
"F5" 0.0322536052609645 0.987146364452144
"PCDH15" 0.0321393404885413 0.944182943211033
"ZNF833P" 0.0320378276242888 0.975514912005851
"CCDC73" 0.0318824197004856 0.955140572369393
"PNLIP" 0.0318223477659469 0.947613945201542
"CHRNA6" 0.0317791734757666 0.956934304525598
"LATS1" 0.0317652447226051 0.971755771753408
"C15orf43" 0.0316602931047301 0.953008503882729
"SPTY2D1" 0.0316535922852799 0.971755771753408
"KCNIP4" 0.0315531158138205 0.968755109009944
"USP21" 0.0314286205971486 0.963386119688634
"GRK5" 0.0313389487826135 0.967061617932986
"FAM83G" 0.0312878531585488 0.959893080356295
"KHDRBS2" 0.0312446569077882 0.957435827265201
"PFN2" 0.0312327020586616 0.994110255323104
"ACSM2A" 0.0311754214002411 0.95887556247788
"ACSM2B" 0.0311754214002411 0.95887556247788
"WDR33" 0.0309980994724068 0.967300314920257
"PRKG2" 0.0309883090877794 0.975717278771642
"FBRSL1" 0.0309446481397653 0.982136948842155
"IREB2" 0.0309118862838791 0.971050450800887
"WDR45B" 0.0308692905016672 0.979635483810643
"PPP1R8" 0.0308299645967307 0.974942227303878
"DCK" 0.0307932398875774 0.982879164845764
"TLX1" 0.0307465770316924 0.966242509578605
"CYP2C19" 0.0307440414618054 0.955469847699886
"GBE1" 0.0307134719846487 0.978370319696322
"FAM216B" 0.0305811194839017 0.953989767644176
"TRIM17" 0.0304460643191138 0.965499549089395
"OR2C3" 0.0304128756213506 0.951252667308689
"PARVG" 0.0303736855222154 0.97985167741416
"URB2" 0.030343070108811 0.986544814587899
"MED10" 0.0302920604420973 0.975768349991588
"KCTD9" 0.0302440019766574 0.968741693277576
"UQCRC1" 0.0300831305153135 0.987168278741314
"TMEM135" 0.0300762570427247 0.964936291117023
"C2orf61" 0.0299975623664162 0.960976091659501
"LILRB3" 0.0298809461489355 0.963142899208955
"UBE2J2" 0.0298593583998952 0.985566387520112
"MBD1" 0.0298531502845205 0.968158964318378
"CABIN1" 0.0297713953386896 0.969575371085386
"OGFOD2" 0.0297652088609142 0.953713164241341
"ENPP6" 0.0297111503755985 0.980294680303271
"VCPIP1" 0.0296783311265933 0.974459627740158
"TEX264" 0.0296625562298085 0.984191717014428
"CCM2" 0.0296503781867137 0.96273363821418
"SLF1" 0.0296488919704498 0.983046773578885
"WDR90" 0.0295986067692273 0.968158964318378
"RPS6KA2" 0.0295475122830666 0.977288655763915
"COL13A1" 0.0295321349670625 0.978261776130316
"SCARNA14" 0.0295287789850562 0.976045408620921
"LOC100132005" 0.0294798251216235 0.975130757648082
"ATP6V0E2" 0.0294544438525315 0.96876577365775
"LIPF" 0.0294472527363947 0.953977092366815
"MAP2K7" 0.0294348528174941 0.974522197265983
"FARS2" 0.0293849566268363 0.981479087699794
"LEPROTL1" 0.029349418114232 0.978453181509817
"GCH1" 0.0292326411572761 0.984315543403618
"LINC00581" 0.0292162611757196 0.958407478573155
"FAM92B" 0.0291860411243685 0.973328118422947
"GNB5" 0.0291785893206478 0.983291141557483
"LRRC25" 0.0291288102817244 0.974459627740158
"MYSM1" 0.0291247445005463 0.984016177371522
"SFTPA1" 0.0291136153849607 0.96204933901428
"ZNF812P" 0.0291105701183405 0.961852280364331
"WHAMMP3" 0.0291073790692526 0.955066682936599
"SCLT1" 0.0291028492587118 0.985566387520112
"DTNA" 0.0290500691379192 0.972561957600693
"PPA2" 0.0290267075626145 0.967435569697452
"SLC8A2" 0.0288287860686398 0.968856601233781
"FRMD7" 0.0287327564324862 0.952277308928626
"UBL4A" 0.0287226410018899 0.968583899766888
"RPS10" 0.0287046582145392 0.967605137619322
"RPS10-NUDT3" 0.0287046582145392 0.967605137619322
"MRPL54" 0.0286761944946345 0.982879164845764
"MMP19" 0.0286165082907539 0.985566387520112
"KRTAP19-3" 0.0286013165257111 0.961053235976626
"DACH2" 0.0285782694241535 0.957852198083264
"PNMA3" 0.028494644394236 0.974488420790928
"ATP5J" 0.0284143347140087 0.968741693277576
"ADAM11" 0.0283767394223848 0.965741804390511
"PGAM5" 0.0283451421428011 0.986233193715884
"GCNT2" 0.0281904996858628 0.976270429801517
"PTK6" 0.0281788120630264 0.978191049081793
"GTF2H1" 0.0281339522223756 0.980384795756385
"PPARA" 0.0280591143166875 0.979476403557606
"CD33" 0.0279987620052271 0.982879164845764
"ATP13A5" 0.02796204548814 0.964131559832013
"PCDHGA2" 0.0279437446900698 0.958566165866322
"PARP16" 0.0279378976944384 0.978197556341562
"IQCF2" 0.0279261298583049 0.972175147410139
"EHD3" 0.0278590100357001 0.971317482583909
"EFCAB13" 0.0276992272751135 0.962633880738249
"IL1RAPL2" 0.0275275134357993 0.960926007364726
"HLA-DMA" 0.027470770991834 0.990658445133821
"ANKRD55" 0.0274625996125131 0.971755771753408
"ATG4C" 0.0274187556692955 0.987700660018265
"IP6K1" 0.0273189727510355 0.972165379254108
"GUCD1" 0.0272760199716795 0.969779776982658
"RGS19" 0.0272454292422162 0.985552951203293
"PSMD8" 0.0272335665505516 0.968755109009944
"IFT140" 0.0272072675939825 0.983434817039359
"DDX47" 0.0271970184398844 0.960976091659501
"PDK1" 0.0271957792020601 0.984084927516074
"HOXC4" 0.0271817430593464 0.987083979706106
"XYLT1" 0.0270955901177086 0.989152159567882
"PCNA" 0.0270726335463696 0.990984946485865
"BGN" 0.027037105618795 0.965499549089395
"SMAD7" 0.0270208410094153 0.97534306908821
"DCDC1" 0.0270060733051207 0.961053235976626
"DCDC5" 0.0270060733051207 0.961053235976626
"OR5P2" 0.0269489131278584 0.964333910341515
"LSP1" 0.0269119383196776 0.987876334104969
"MAGEC3" 0.0268624478132147 0.971881762169658
"FAM65C" 0.0267979857415075 0.961852280364331
"LOC100132099" 0.0267907719937848 0.963763643144799
"SNTB1" 0.0267759023466851 0.968774794803689
"GNRHR" 0.0266448220023606 0.965499549089395
"PRKAB2" 0.0265307317669952 0.987725309894281
"ORM1" 0.0264925322512756 0.970682332555838
"PRSS41" 0.0264540407958294 0.974139675230509
"CCNJ" 0.0264508714666998 0.986111231321089
"SKP1P2" 0.0264403731829286 0.980278028945004
"RRM2B" 0.0263170667420183 0.96885079479237
"FAM156A" 0.0262837212047597 0.986893374791794
"FAM156B" 0.0262837212047597 0.986893374791794
"IGSF11" 0.0260233402412742 0.975571599931474
"GMPS" 0.0259955692337663 0.979589123547823
"LRBA" 0.0259740854648514 0.986436303215503
"PDLIM2" 0.0259004118050559 0.987923695233501
"PSG9" 0.0258855343866489 0.974794775040114
"EPS8L2" 0.0258772407493135 0.976207888230929
"MAPKAPK3" 0.0258003725897225 0.984214455569447
"PML" 0.025739348714362 0.968755109009944
"PLXNB3" 0.025686664311888 0.964333910341515
"SRPK3" 0.025686664311888 0.964333910341515
"DBT" 0.0256793894931664 0.987725309894281
"ANLN" 0.0255976347099121 0.985566387520112
"DNAJC5" 0.0255961522617971 0.979589123547823
"C9orf84" 0.0255726156278331 0.962671737469236
"ATXN7L3B" 0.0255719495651228 0.987725309894281
"TTC12" 0.0255233423312222 0.985656794782885
"SNORD10" 0.0254213047754723 0.972165379254108
"HCRT" 0.0253932746040377 0.97160859051021
"AAK1" 0.0253404673103912 0.971448196127781
"RAB3A" 0.0253333386581729 0.972165379254108
"SLC22A6" 0.0252896529565527 0.981679604874821
"PRKCA" 0.0252333717000415 0.974794775040114
"SEMA4A" 0.0251479063383422 0.988109813099695
"C7orf61" 0.0250855031498631 0.974488420790928
"SPINK13" 0.025038026558869 0.972165379254108
"PPP1CA" 0.0249301941323252 0.978479167493861
"ATCAY" 0.0249176848314976 0.967244154836347
"DAAM2" 0.0248891667101279 0.987343648473647
"POLA2" 0.0248809423642644 0.982699547819584
"TRIM28" 0.0247513172458542 0.987725309894281
"GABBR2" 0.0247302356521999 0.97160859051021
"DLGAP1" 0.0246904753850143 0.980006002091845
"RNF175" 0.0245196980976463 0.977102769085621
"SLC48A1" 0.0245194213149811 0.976883381828601
"GRAP2" 0.0244944841486756 0.974942227303878
"ST6GALNAC1" 0.0243465247046437 0.991980439061472
"PSG1" 0.0243278026816268 0.961181069883675
"FBRS" 0.0243095898727603 0.977682917650904
"ZFP36" 0.0241800422116913 0.988796343306796
"THEM4" 0.0241240102253188 0.984840851394578
"FGG" 0.0240925963394012 0.968741693277576
"C21orf62" 0.0240739754522332 0.977288655763915
"MDH1" 0.0240650986730913 0.977325726167762
"SLC6A19" 0.0240020293978085 0.988360896597285
"PRSS8" 0.0239735322549399 0.990726630575123
"C4orf36" 0.0239601523852508 0.968741693277576
"REXO1L1P" 0.023920747201859 0.965764167641354
"DPH1" 0.0238929126543042 0.984084927516074
"OVCA2" 0.0238929126543042 0.984084927516074
"CYP11B1" 0.0238856425925447 0.975814817743777
"NCAPG" 0.0238758843399616 0.988109813099695
"MFN1" 0.0238747157459716 0.980006002091845
"NRDC" 0.0238651437147892 0.97467145209974
"MYO15A" 0.0235825100471347 0.973624597880608
"MRPS22" 0.0233965983173303 0.984214455569447
"HOXC12" 0.0232943275247732 0.977498411734337
"PRDM2" 0.0231824371139453 0.985552951203293
"OR7E24" 0.0231616283114322 0.976207888230929
"SKAP1" 0.023160270192673 0.99152514625756
"MBLAC2" 0.0231097461552472 0.985038226483633
"GDAP1L1" 0.0230934634290716 0.979589123547823
"PDDC1" 0.0230798476237011 0.987506652794424
"MYH3" 0.023079632040973 0.978348155900012
"RALB" 0.0230505950239452 0.984315543403618
"USP20" 0.0230118703799891 0.978019204173838
"KLF9" 0.0229868019188508 0.979251742410163
"PNLIPRP3" 0.0228899459882401 0.967841483189498
"ATN1" 0.0228550289470137 0.972165379254108
"SLC17A8" 0.0228291753959624 0.981679604874821
"KRTAP5-9" 0.0227409727630907 0.975571599931474
"RGS6" 0.0227159729544923 0.974488420790928
"SSX1" 0.0226148958164922 0.958537904041837
"SERTM1" 0.0223824123114957 0.970211805954816
"TMEM30B" 0.0222188450225327 0.983834647530861
"TSR1" 0.0222149172975801 0.987725309894281
"TP53AIP1" 0.0222021306345013 0.972762821068558
"FBXL17" 0.0221422095274824 0.988930412508124
"SMO" 0.0220996032352747 0.987522693730102
"LOC102724728" 0.0220890418417696 0.983240206831465
"POM121L7" 0.0220890418417696 0.983240206831465
"POM121L8P" 0.0220890418417696 0.983240206831465
"LAG3" 0.0220732183758068 0.978453181509817
"TMSB4X" 0.0220219268037045 0.976298449713505
"CD22" 0.0219353094645607 0.978453181509817
"GTF3C4" 0.0217882345943714 0.983240206831465
"CSNK2B" 0.0217838654639162 0.987031103436672
"DENR" 0.02177568930535 0.982608002290362
"GDF7" 0.0217675550733956 0.977164806771992
"MRPL49" 0.0217171800898566 0.984753367682829
"MADCAM1" 0.021699733395844 0.977288655763915
"IMMT" 0.0216487072222551 0.98715559794965
"IL1RAP" 0.0216443199842311 0.98948357282367
"OR5H6" 0.0216273730805929 0.972165379254108
"SLC6A11" 0.0215834425071155 0.974124965459309
"FAM71C" 0.0215431254266893 0.978453181509817
"FBN2" 0.0215064612620335 0.978191049081793
"OR2G3" 0.021481841290024 0.980006002091845
"DEFB121" 0.0214407665580997 0.974488420790928
"KCNJ3" 0.0214359797865806 0.979917602978807
"LOC644794" 0.0214256294987631 0.974471350081759
"MAX" 0.0213626338471082 0.990787121134559
"SYT14" 0.0212318881339818 0.979677544418544
"ARAP2" 0.0212250567979235 0.990823525605166
"TEKT4" 0.0211405610186315 0.967469010070663
"SATB2-AS1" 0.021039060421848 0.980108507943229
"CEACAM21" 0.0208254118413347 0.974459627740158
"MLLT10" 0.0208118975317166 0.985034531849914
"RNF125" 0.0207982671599951 0.995568953258829
"TPT1" 0.0207586507846207 0.957682658230708
"FMN1" 0.0206833063105367 0.970211805954816
"FDPS" 0.0206444268913786 0.987725309894281
